"","division_id","division_name","franchise_id","franchise_name","h2h_wins","h2h_losses","h2h_ties","h2h_winpct","points_for","points_against","allplay_wins","allplay_losses","allplay_winpct","potential_points"
"1356",965553,"Division 3",1328901,"The Bilge Snipe",2,12,0,0.143,1355.84,1674.6,36,125,0.224,1691.860006
"1357",965556,"Division 3",1328825,"Pappy O'Daniels Brain Trust",10,4,0,0.714,1856.4,1599.72,109,59,0.649,2305.02
"1358",965556,"Division 3",1323196,"Space Cowboys",10,4,0,0.714,1702.24,1565.52,88,73,0.547,2006.039996
"1359",965554,"Division 1",1323055,"Mean Machine",9,5,0,0.643,1834.68,1696.88,119,49,0.708,2342.640005
"1360",965555,"Division 2",1322986,"Let Me Win Please",9,5,0,0.643,1679.72,1580.9,106.5,68.5,0.609,2359.079985
"1361",965554,"Division 1",1322936,"Crunchwrap",7,7,0,0.5,1713.98,1675.28,102,73,0.583,2380.560019
"1362",965555,"Division 2",1323062,"ChicksWithCleats",7,7,0,0.5,1657.24,1585.5,93,68,0.578,2109.500004
"1363",965555,"Division 2",1323319,"The Revengers",7,7,0,0.5,1608.44,1594.72,71,97,0.423,2076.320019
"1364",965556,"Division 3",1323051,"Dak to the Future",7,7,0,0.5,1621.28,1613.18,79,89,0.47,2034.820025
"1365",965554,"Division 1",1323147,"SPIDER 2 Y BANANA",6,8,0,0.429,1658.98,1608.84,90,85,0.514,2356.26001
"1366",965556,"Division 3",1323229,"MC/DC",6,8,0,0.429,1485.54,1592.96,61,114,0.349,2099.98
"1367",965554,"Division 1",1322859,"Witch Trash",5,9,0,0.357,1323.36,1636.22,41,120,0.255,1768.61999
"1368",965555,"Division 2",1323286,"The Matrix Piranhas",1,13,0,0.071,1416.9,1809.04,48.5,112.5,0.301,1761.22
"1369",965558,"Division 2",1323163,"broken qb club ft. god bless kelce",11,3,0,0.786,1723.3,1501.16,106,62,0.631,2190.84
"1370",965557,"Division 1",1322847,"The One's Who Knock",10,4,0,0.714,1741.1,1557.5,105,63,0.625,2311.75998
"1371",965558,"Division 2",1322839,"The Yokes",9,5,0,0.643,1707.1,1582.06,95,66,0.59,1957.2
"1372",965558,"Division 2",1323795,"Punished Autodrafter",8,6,0,0.571,1618.88,1583.54,94,81,0.537,2335.280001
"1373",965559,"Division 3",1326642,"Bunch of Jabronis",8,6,0,0.571,1570.42,1630.66,79,82,0.491,1926.43999
"1374",965557,"Division 1",1322824,"#Legitimate",7,7,0,0.5,1724.26,1662.54,108,67,0.617,2361.240005
"1375",965557,"Division 1",1322975,"porquenohoys boyz",6,8,0,0.429,1721.86,1721.88,101,67,0.601,2262.219982
"1376",965558,"Division 2",1323028,"TedTed",6,8,0,0.429,1554,1565.36,77,98,0.44,2185.579994
"1377",965559,"Division 3",1323164,"Melton My Heart",6,8,0,0.429,1656.44,1543.58,87,81,0.518,2162.080019
"1378",965559,"Division 3",1323442,"Grizzly Love Birds",6,8,0,0.429,1497.5,1590.64,63,112,0.36,2034.800005
"1379",965559,"Division 3",1327837,"Trash Pandas",4,10,0,0.286,1371.6,1680.1,55,106,0.342,1863.22
"1380",965557,"Division 1",1323029,"Weeb",3,11,0,0.214,1392.94,1660.38,38,123,0.236,1829.12
"1381",965562,"Division 3",1323355,"Flacco Seagulls",13,1,0,0.929,1880.4,1485.26,128,40,0.762,2427.480006
"1382",965560,"Division 1",1322814,"Help required",8,6,0,0.571,1681.78,1727.1,93,68,0.578,1978.37999
"1383",965561,"Division 2",1323033,"Down Under Convicts",8,6,0,0.571,1684.04,1670.2,83,85,0.494,2101.460008
"1384",965560,"Division 1",1322819,"Victorious Secret",7,7,0,0.5,1630.34,1620.82,92,83,0.526,2290.560004
"1385",965560,"Division 1",1322958,"Futbol is Life!",7,7,0,0.5,1559.58,1570.64,70,91,0.435,1836.00002
"1386",965562,"Division 3",1323133,"Adam Gase Reincarnated",7,7,0,0.5,1527.78,1503.96,74,101,0.423,2117.76
"1387",965560,"Division 1",1326475,"Funk Weasels",6,8,0,0.429,1599.74,1565.26,74,87,0.46,1873.54
"1388",965561,"Division 2",1429591,"Can't Touchdown This",6,8,0,0.429,1663.56,1796.66,97,71,0.577,2152.96
"1389",965562,"Division 3",1324002,"Ridley’s Parlay",6,8,0,0.429,1567.38,1673.78,67,101,0.399,2060.2
"1390",965562,"Division 3",1323090,"Who Dat",6,8,0,0.429,1406.12,1465.34,48,127,0.274,1992.679989
"1391",965561,"Division 2",1323047,"Indestructible Moose",5,9,0,0.357,1747.88,1824.04,95,80,0.543,2491.86001
"1392",965561,"Division 2",1323096,"The Good, the Bad, and the Argbad",5,9,0,0.357,1669.72,1715.26,87,74,0.54,2041
"1393",965565,"Division 3",1595416,"The Tight Ends",11,3,0,0.786,1877.04,1661.32,113,55,0.673,2318.52
"1394",965565,"Division 3",1595392,"Nassib Blocks",10,4,0,0.714,1818.58,1582,95,66,0.59,2092.48
"1395",965564,"Division 2",1595393,"Gobias Industries",9,5,0,0.643,1707.56,1617.5,98,70,0.583,2097.939995
"1396",965563,"Division 1",1595296,"RUN IT BACK BABY",8,6,0,0.571,1573.06,1592.36,84,91,0.48,2206.08
"1397",965564,"Division 2",1595303,"Penny for your Thoughts",8,6,0,0.571,1754.02,1648.42,105,70,0.6,2394.09999
"1398",965563,"Division 1",1595465,"Hottest Noodles",7,7,0,0.5,1682.38,1686.5,86.5,81.5,0.515,2182.14
"1399",965563,"Division 1",1595441,"Wherethewhitewomenat",7,7,0,0.5,1690.6,1686.02,88,73,0.547,2115.19999
"1400",965564,"Division 2",1595466,"Nar Wraith",7,7,0,0.5,1575.42,1543.12,69,99,0.411,1986.42
"1401",965563,"Division 1",1595318,"The D-List",6,8,0,0.429,1458.96,1507.64,66,109,0.377,2154.90002
"1402",965565,"Division 3",1595417,"Airsick Lowlanders",6,8,0,0.429,1692.74,1636.74,98.5,76.5,0.563,2257.600004
"1403",965564,"Division 2",1595490,"Better Call Hall",3,11,0,0.214,1283.84,1786.04,46,115,0.286,1661.299996
"1404",965565,"Division 3",1595428,"Montucky",2,12,0,0.143,1578.1,1744.64,59,102,0.366,1891.000014
"1405",965566,"Division 1",1595350,"Dobbins Is Free",9,5,0,0.643,1610.18,1536.12,76,92,0.452,2181.82
"1406",965567,"Division 2",1595388,"I hate tomatoes",9,5,0,0.643,1547.56,1497.88,82,86,0.488,2046.72
"1407",965566,"Division 1",1595266,"HotD",8,6,0,0.571,1784.9,1666.86,102,59,0.634,2096.26
"1408",965567,"Division 2",1595439,"Cookie Monster",8,6,0,0.571,1681.94,1576.46,97,78,0.554,2332.04
"1409",965567,"Division 2",1595501,"Hard Knox",8,6,0,0.571,1617.78,1548.48,83,78,0.516,1965.800014
"1410",965567,"Division 2",1595503,"Angels in the Backfield",8,6,0,0.571,1653.48,1565.64,88,80,0.524,2068.139992
"1411",965568,"Division 3",1595423,"Can't be Worse than Darnold",7,7,0,0.5,1659.4,1653.46,102,73,0.583,2295.35999
"1412",965568,"Division 3",1595604,"Ekeler? I barley know her!",7,7,0,0.5,1701.28,1675.06,95,73,0.565,2110.960005
"1413",965566,"Division 1",1595429,"ILFM",6,8,0,0.429,1748.6,1750.22,95,80,0.543,2332.040005
"1414",965568,"Division 3",1595424,"Grubby Paws",6,8,0,0.429,1390.42,1547.74,58,117,0.331,2015.38
"1415",965568,"Division 3",1597388,"Allentown",5,9,0,0.357,1526.46,1638.8,76,85,0.472,1846.799986
"1416",965566,"Division 1",1595387,"Deep throw'd it",3,11,0,0.214,1449.2,1714.48,54,107,0.335,1821.35999
"1417",965569,"Division 1",1595308,"Rain City Redcoats",11,3,0,0.786,1709.82,1500.1,87,81,0.518,2119.819991
"1418",965569,"Division 1",1595431,"NIPPY",10,4,0,0.714,1936.16,1717.1,128,47,0.731,2438.02
"1419",965571,"Division 3",1596139,"Smoking Turkey Fish",10,4,0,0.714,1819.72,1627.94,104,64,0.619,2256.260008
"1420",965571,"Division 3",1595868,"Mahomes & Watson",10,4,0,0.714,1894.42,1678.6,111,50,0.689,2283.039994
"1421",965570,"Division 2",1595620,"Here For My Beatings",9,5,0,0.643,1597.42,1599.28,82,93,0.469,2239.360016
"1422",965570,"Division 2",1595401,"Melbourne Mudkips",7,7,0,0.5,1449.32,1499.36,61,100,0.379,1788.000009
"1423",965570,"Division 2",1595311,"The Midnight Express",6,8,0,0.429,1579.56,1640.54,79,89,0.47,1995.639992
"1424",965571,"Division 3",1595419,"Casual Sports Enthusiast",6,8,0,0.429,1661.58,1528.88,94,74,0.56,2229.619995
"1425",965569,"Division 1",1595395,"Josh DemoGordon",5,9,0,0.357,1552.16,1660.32,81,94,0.463,2219.89998
"1426",965569,"Division 1",1595578,"I inherited a dumpster fire",5,9,0,0.357,1484.64,1651.84,54,107,0.335,1771.079999
"1427",965570,"Division 2",1595293,"Lets Get Relegated",3,11,0,0.214,1537.04,1681.88,71,104,0.406,2128.660005
"1428",965571,"Division 3",1595461,"HAIL MARY HEROES",2,12,0,0.143,1429.34,1865.34,56,105,0.348,1817.66
"1429",965574,"Division 3",1595406,"The Moremoms",10,4,0,0.714,1616,1504.62,87,81,0.518,2079.119995
"1430",965572,"Division 1",1595281,"Four Naan",9,5,0,0.643,1774.74,1532.54,97,64,0.602,2077.800014
"1431",965573,"Division 2",1597369,"Dayman",9,5,0,0.643,1637.68,1576.18,85,83,0.506,2114.500012
"1432",965572,"Division 1",1595258,"Onlymycouchpullsout",8,6,0,0.571,1785.4,1843.42,109,52,0.677,2139.25999
"1433",965572,"Division 1",1595346,"Funky Grumps",7,7,0,0.5,1825.72,1772.76,119,56,0.68,2435.33999
"1434",965574,"Division 3",1595558,"Prancing Ponies",7,7,0,0.5,1715.72,1665.16,100,75,0.571,2357.54
"1435",965574,"Division 3",1595566,"Show me the mooney",7,7,0,0.5,1574.58,1537.84,73,95,0.435,2071.979995
"1436",965573,"Division 2",1595327,"Smell the Glove",6,8,0,0.429,1616.18,1611.84,79.5,88.5,0.473,2015.239996
"1437",965573,"Division 2",1595394,"Brady and the Tamp",6,8,0,0.429,1476,1549.44,54,107,0.335,1765.720004
"1438",965572,"Division 1",1595270,"Victory's Secret",5,9,0,0.357,1490.12,1581.9,70.5,104.5,0.403,2255.339995
"1439",965573,"Division 2",1595449,"Grumpy Hippo",5,9,0,0.357,1526.24,1620.14,65,96,0.404,1887.600005
"1440",965574,"Division 3",1595506,"Buckyddd",5,9,0,0.357,1482.66,1725.2,69,106,0.394,2071.279986
"1441",965576,"Division 2",1596789,"Butter Robots",10,4,0,0.714,1764.72,1531.6,108,60,0.643,2161.719996
"1442",965576,"Division 2",1595512,"NatioN",10,4,0,0.714,1739.54,1615.46,104,71,0.594,2254.84
"1443",965575,"Division 1",1595340,"Slimy Milk",9,5,0,0.643,1732.94,1755.4,105,63,0.625,2171.71999
"1444",965577,"Division 3",1595553,"Scrambled_Eggs",9,5,0,0.643,1770.64,1534.96,105,70,0.6,2482.56
"1445",965576,"Division 2",1595399,"Kyler’s COD Squad",8,6,0,0.571,1577.6,1518.74,74,87,0.46,1902.460001
"1446",965575,"Division 1",1595374,"Certified Lover Boyd",7,7,0,0.5,1657.82,1716.94,82,79,0.509,2032.62
"1447",965577,"Division 3",1595725,"retnuh101’s Back at It",7,7,0,0.5,1578.8,1550.3,71,97,0.423,1987.719995
"1448",965575,"Division 1",1596530,"King Henry's 8th",6,8,0,0.429,1514.18,1557.96,62,99,0.385,1890.819995
"1449",965576,"Division 2",1595634,"Baskin Dobbins",6,8,0,0.429,1696.36,1717.2,87,81,0.518,2151.340012
"1450",965575,"Division 1",1595422,"Unlimited POWER",5,9,0,0.357,1586.8,1642.4,79,96,0.451,2310.24001
"1451",965577,"Division 3",1595426,"Sam Ehlinger Hype Squad",4,10,0,0.286,1418.74,1682.16,49,112,0.304,1709.799996
"1452",965577,"Division 3",1597292,"The Mighty Blobfish",3,11,0,0.214,1571.62,1786.64,82,93,0.469,2181.16
"1453",965580,"Division 3",1595796,"QAron: Into the Storm",11,3,0,0.786,1989,1512.96,128,40,0.762,2371.799996
"1454",965578,"Division 1",1595274,"Tha Carter II",10,4,0,0.714,1649,1498.44,94,74,0.56,2156.28002
"1455",965578,"Division 1",1595259,"Dangerous Nights Crew",10,4,0,0.714,1853.54,1621.34,117,44,0.727,2188.89999
"1456",965578,"Division 1",1595286,"Barking up the Wrong JT",9,5,0,0.643,1456.66,1454.2,73,102,0.417,2016.96
"1457",965579,"Division 2",1595324,"Meadowtanks",8,6,0,0.571,1705.48,1536.76,104,71,0.594,2322.5
"1458",965579,"Division 2",1595420,"Running away with the L",7,7,0,0.5,1586.94,1703.62,74,87,0.46,1994.26
"1459",965580,"Division 3",1595458,"Turn Your Head and Goff",7,7,0,0.5,1618.04,1544.84,93,75,0.554,2121.21999
"1460",965579,"Division 2",1595444,"The Rusty Spoons",6,8,0,0.429,1567.94,1591.36,71,97,0.423,2105.32
"1461",965580,"Division 3",1595600,"Fielder's Finest",6,8,0,0.429,1612,1617.24,87,88,0.497,2207.620004
"1462",965580,"Division 3",1595447,"Easy Money",5,9,0,0.357,1428.28,1776.34,57,104,0.354,1818.32
"1463",965579,"Division 2",1595418,"Tonan the Barbarian",3,11,0,0.214,1374.9,1701.22,58,117,0.331,1989.419995
"1464",965578,"Division 1",1595284,"Justice League",2,12,0,0.143,1421.14,1704.6,52,109,0.323,1772.500009
"1465",965581,"Division 1",1595257,"Shmunkey Business",10,4,0,0.714,1703.3,1602,86,82,0.512,2202.6
"1466",965582,"Division 2",1595510,"WIP",10,4,0,0.714,1740.74,1533.7,111.5,56.5,0.664,2307.220004
"1467",965581,"Division 1",1595808,"Ramblers",8,6,0,0.571,1509.02,1597.5,55,106,0.342,1903.140005
"1468",965582,"Division 2",1595995,"Terry With The BlackBerry",8,6,0,0.571,1754.4,1746.38,111.5,63.5,0.637,2402.27997
"1469",965581,"Division 1",1595288,"EGGBALLERS",7,7,0,0.5,1588.02,1604.92,80.5,87.5,0.479,2094.380006
"1470",965581,"Division 1",1595475,"Fatty Magoos",7,7,0,0.5,1573.6,1554.9,71,90,0.441,1962.860005
"1471",965582,"Division 2",1595470,"Keenan & Kelce",7,7,0,0.5,1665,1586.6,85.5,82.5,0.509,2208.240004
"1472",965583,"Division 3",1596650,"Factory of Sadness",7,7,0,0.5,1686.14,1617.96,95,80,0.543,2282.419995
"1473",965583,"Division 3",1595654,"6th time's the charm",7,7,0,0.5,1639.04,1623.52,72,89,0.447,1866.220005
"1474",965583,"Division 3",1595464,"Sheldon High School Fishing Club President",6,8,0,0.429,1673.02,1725,83,78,0.516,2036.34
"1475",965583,"Division 3",1595984,"Jack's Sparrows",4,10,0,0.286,1560.06,1675.96,71,104,0.406,2183.54
"1476",965582,"Division 2",1595574,"Scott's Tots",3,11,0,0.214,1538.38,1762.28,86,89,0.491,2233.260015
"1477",965586,"Division 3",1595562,"The Bears WR Room",10,4,0,0.714,1746.42,1569.26,104,64,0.619,2323.680025
"1478",965585,"Division 2",1595391,"Facemask Mandate",9,5,0,0.643,1677.98,1438.78,98,70,0.583,2155.459982
"1479",965586,"Division 3",1595317,"Wintermute",9,5,0,0.643,1675.52,1590.16,104,71,0.594,2311.59999
"1480",965584,"Division 1",1595268,"GiantMeteor2020",8,6,0,0.571,1796.76,1715.02,111,64,0.634,2408.880021
"1481",965584,"Division 1",1595287,"AB’s Redemption Tour",8,6,0,0.571,1654.58,1561.74,85,76,0.528,1988.42
"1482",965584,"Division 1",1595383,"3 Down Hosers",8,6,0,0.571,1582.48,1551.94,74,87,0.46,1959.639995
"1483",965585,"Division 2",1595540,"DKJPA",8,6,0,0.571,1710.36,1613.2,98,70,0.583,2123.160004
"1484",965586,"Division 3",1595619,"Yay Area Thumbs",8,6,0,0.571,1665.08,1609.32,91,77,0.542,2129.20001
"1485",965585,"Division 2",1595312,"Fantasy Football Team",7,7,0,0.5,1614.24,1630.42,69,92,0.429,2010.42
"1486",965585,"Division 2",1595361,"Iowa Lightning",4,10,0,0.286,1526.9,1849.98,60,101,0.373,1901.499995
"1487",965586,"Division 3",1595409,"Never Waiver",3,11,0,0.214,1350.78,1693.68,43,132,0.246,1910.399996
"1488",965584,"Division 1",1595348,"gg congrats on ur win",2,12,0,0.143,1456.14,1633.74,71,104,0.406,2211.44
"1489",965588,"Division 2",1595677,"Captain Lamarvel",10,4,0,0.714,1823.76,1569.66,106,62,0.631,2310.55997
"1490",965588,"Division 2",1595380,"Hospital Squadron",10,4,0,0.714,1665.56,1633.94,113,62,0.646,2290.83999
"1491",965587,"Division 1",1595457,"In CMC We Trust",9,5,0,0.643,1758.1,1588.94,107,61,0.637,2280.20001
"1492",965589,"Division 3",1596723,"The Fighting Mongooses",9,5,0,0.643,1643.5,1551.34,91,84,0.52,2231.86001
"1493",965589,"Division 3",1595412,"gritty lunch pail guys",8,6,0,0.571,1554.66,1465.08,67,94,0.416,1904.94
"1494",965587,"Division 1",1595294,"Surye's Roshar Radiants",7,7,0,0.5,1684.7,1732.66,95,66,0.59,2008.979995
"1495",965588,"Division 2",1595569,"Christian in the Pitts of Hill",7,7,0,0.5,1648.16,1569.96,85,83,0.506,2143.36001
"1496",965589,"Division 3",1595791,"The Team That Can & Will",7,7,0,0.5,1591.78,1643.02,79,89,0.47,2062.24
"1497",965587,"Division 1",1595414,"Sweetwater All Stars",6,8,0,0.429,1589.92,1713.86,78,83,0.484,1893.08
"1498",965587,"Division 1",1595280,"Mile High Hoyas",5,9,0,0.357,1659.32,1686.56,93,82,0.531,2205.540008
"1499",965589,"Division 3",1595697,"Pollos Hermanos",4,10,0,0.286,1404.94,1565.24,47,114,0.292,1705.239995
"1500",965588,"Division 2",1595473,"Ja'Marr The Merrier",2,12,0,0.143,1399.24,1703.38,47,128,0.269,1947.82
"1501",965590,"Division 1",1595446,"KCDC",10,4,0,0.714,1796.96,1628.66,116,52,0.69,2272.99999
"1502",965591,"Division 2",1595402,"Wu Gambinos",10,4,0,0.714,1724.2,1584,99,69,0.589,2211.73998
"1503",965591,"Division 2",1595290,"New Manager, Who Dis?",9,5,0,0.643,1626.22,1609.94,96.5,78.5,0.551,2301.52
"1504",965590,"Division 1",1595508,"Smokin Jay and the boys",8,6,0,0.571,1665.5,1655.44,107,68,0.611,2360.4
"1505",965591,"Division 2",1595777,"The Patriarchy",8,6,0,0.571,1739.58,1537.56,99,62,0.615,2128.36001
"1506",965592,"Division 3",1595378,"Manners Maketh Men",8,6,0,0.571,1607.06,1630.52,80,81,0.497,1935.02001
"1507",965592,"Division 3",1596675,"Broken Tables",7,7,0,0.5,1611.88,1600.06,84,84,0.5,2064.41999
"1508",965592,"Division 3",1597361,"The Biscuit Boys",7,7,0,0.5,1568.02,1743.5,84.5,83.5,0.503,2036.480004
"1509",965590,"Division 1",1595314,"Drizzyyy's Dream",6,8,0,0.429,1472.68,1534.2,59,116,0.337,2075.460006
"1510",965591,"Division 2",1595916,"The Grim Sleeper",6,8,0,0.429,1657.2,1624,86,75,0.534,2026.959996
"1511",965590,"Division 1",1595265,"Team Jabroni",4,10,0,0.286,1346.06,1421.36,33,128,0.205,1853.760004
"1512",965592,"Division 3",1595484,"Someone's Garbage",1,13,0,0.071,1456.72,1702.84,64,111,0.366,2018.82
"1513",965595,"Division 3",1595949,"New Guy",11,3,0,0.786,1647.68,1520.2,91,77,0.542,2107.92001
"1514",965593,"Division 1",1595313,"The Muth ith Luth",10,4,0,0.714,1639.5,1535.2,90,78,0.536,2212.039985
"1515",965593,"Division 1",1595581,"Football Team 2",9,5,0,0.643,1705.18,1484.24,88,73,0.547,1952.98
"1516",965595,"Division 3",1595390,"Cardinal Sins",9,5,0,0.643,1913.2,1654.58,136,39,0.777,2511.22
"1517",965594,"Division 2",1595836,"Saint Francis’ Ideal Christian",8,6,0,0.571,1784.24,1700.8,105,56,0.652,2100.17999
"1518",965594,"Division 2",1595309,"Rhamondre the Giant",8,6,0,0.571,1672.84,1623.46,93,82,0.531,2282.900015
"1519",965594,"Division 2",1595660,"Hooked on a Thielen",7,7,0,0.5,1583.72,1497.42,69,99,0.411,2014.08
"1520",965593,"Division 1",1595583,"Diggs in a Blanket",6,8,0,0.429,1780.96,1677.42,104,64,0.619,2220.4
"1521",965593,"Division 1",1595260,"kiRA",5,9,0,0.357,1413.7,1671.64,53,108,0.329,1794.280006
"1522",965595,"Division 3",1595451,"Jackie Daytona's Human FF Team",5,9,0,0.357,1462.2,1702.52,62,99,0.385,1683.080005
"1523",965594,"Division 2",1595316,"Here Lies Dobbins, a Free Elf",3,11,0,0.214,1332.54,1754.96,42,133,0.24,2032.38
"1524",965595,"Division 3",1595659,"Rasende Dackel",3,11,0,0.214,1590.56,1703.88,75,100,0.429,2237.81999
"1525",965597,"Division 2",1595487,"Uncle Rogers Medicine Man",12,2,0,0.857,1789.02,1539.92,114,54,0.679,2223.32001
"1526",965598,"Division 3",1596824,"tbd",12,2,0,0.857,1752.2,1522.2,110,58,0.655,2145.98
"1527",965598,"Division 3",1595605,"YungBhang",8,6,0,0.571,1634.98,1623.62,77,84,0.478,2022.640006
"1528",965596,"Division 1",1595386,"2 Gurley's 1 Kupp",7,7,0,0.5,1699.62,1698.88,97,78,0.554,2364.95999
"1529",965597,"Division 2",1595621,"Big ol TDs",7,7,0,0.5,1573.52,1595.46,70,91,0.435,1838.87999
"1530",965597,"Division 2",1595279,"Dabbin' Dawgs",7,7,0,0.5,1630.92,1533.56,89,79,0.53,2140.700005
"1531",965598,"Division 3",1595456,"Rodgers!!",7,7,0,0.5,1746.18,1572.16,105,70,0.6,2455.90001
"1532",965596,"Division 1",1595554,"Skyy’s the Limit",6,8,0,0.429,1699.54,1630.4,91,77,0.542,2196.53998
"1533",965596,"Division 1",1595460,"Temporary Sweede Spot",6,8,0,0.429,1662.46,1766.8,94,81,0.537,2327.959996
"1534",965596,"Division 1",1595283,"Farmers only",6,8,0,0.429,1515.44,1687.56,65,96,0.404,1849.860014
"1535",965598,"Division 3",1597736,"Dude looks like a Brady",5,9,0,0.357,1529.98,1735.08,69,106,0.394,2100.140014
"1536",965597,"Division 2",1595437,"The loving gaze of Vince Wilfork",1,13,0,0.071,1332.68,1660.9,27,134,0.168,1693.36
"1537",965600,"Division 2",1595276,"Wilson & Wilson",11,3,0,0.786,1673.02,1534.78,99,69,0.589,2239.900004
"1538",965601,"Division 3",1597381,"Mayfield of Dreams",11,3,0,0.786,1755.9,1468.94,106,62,0.631,2227.35998
"1539",965600,"Division 2",1596826,"Sutton on a Chubb",9,5,0,0.643,1661.58,1587.08,94,81,0.537,2157.20001
"1540",965601,"Division 3",1597373,"Hashtag Hashbrown",9,5,0,0.643,1642.54,1544.26,89,72,0.553,1963.579995
"1541",965601,"Division 3",1595331,"Leary for Heisman",8,6,0,0.571,1629.26,1471.8,96,79,0.549,2329.200002
"1542",965599,"Division 1",1595469,"Wizard of Loneliness",7,7,0,0.5,1661.62,1696.68,88,73,0.547,2063.319995
"1543",965599,"Division 1",1595405,"Skin Fluties",7,7,0,0.5,1554.96,1524.58,80,88,0.476,2106.66
"1544",965599,"Division 1",1595256,"YoungHoe CeeDeez Nutz 🥜",5,9,0,0.357,1515.16,1704.08,72,89,0.447,1934.48
"1545",965599,"Division 1",1595271,"Pickett’s Platoon",5,9,0,0.357,1475.42,1590.76,75,100,0.429,2091.37999
"1546",965601,"Division 3",1595552,"420 Samurai Deathsquad",5,9,0,0.357,1566.58,1706.5,85,83,0.506,2157.88001
"1547",965600,"Division 2",1595433,"McKayla's Not Impressed",4,10,0,0.286,1481.02,1660.26,51,110,0.317,1804.320006
"1548",965600,"Division 2",1595486,"Mooney Tunes",3,11,0,0.214,1546.24,1673.58,73,102,0.417,2219.420006
"1549",965603,"Division 2",1595662,"Truffle Shuffle",12,2,0,0.857,1857.12,1598.92,112,56,0.667,2334.74
"1550",965602,"Division 1",1595272,"Hollywood Handshakes",9,5,0,0.643,1700,1428.36,101,67,0.601,2239.600014
"1551",965603,"Division 2",1595292,"Tittsburgh Feelers",9,5,0,0.643,1769.1,1599.46,106,55,0.658,2091.339985
"1552",965604,"Division 3",1595546,"G’Etienne My Belly",9,5,0,0.643,1733.84,1630.34,113,62,0.646,2393.099996
"1553",965604,"Division 3",1595408,"Springfield Atoms",8,6,0,0.571,1618.08,1632.46,89,86,0.509,2392.08
"1554",965602,"Division 1",1595263,"The Duellists",7,7,0,0.5,1518.6,1665.08,74,87,0.46,1913.66
"1555",965602,"Division 1",1595282,"Drugs are for kids",7,7,0,0.5,1640.72,1621.76,93,75,0.554,2238.38001
"1556",965602,"Division 1",1595264,"Fireball Cay Jaguars",7,7,0,0.5,1495.06,1519.34,63,98,0.391,1755.579996
"1557",965604,"Division 3",1595322,"I Ain't Got Time to Bleed",7,7,0,0.5,1644.52,1633,84,84,0.5,2045.2
"1558",965603,"Division 2",1595278,"Kissing Cousins",5,9,0,0.357,1496.38,1552.76,73,102,0.417,2147.68
"1559",965603,"Division 2",1595442,"Spring Chickens",2,12,0,0.143,1363.34,1692.38,36,125,0.224,1722.98
"1560",965604,"Division 3",1595471,"Anti Macsers",2,12,0,0.143,1456.04,1718.94,64,111,0.366,2035.24
"1561",965606,"Division 2",1595373,"Jness",10,4,0,0.714,1757.86,1607.86,111,57,0.661,2166.42
"1562",965605,"Division 1",1595480,"La Cucarachas",9,5,0,0.643,1729.6,1635.92,99,69,0.589,2230.720004
"1563",965606,"Division 2",1595459,"It's a Kicker Year",9,5,0,0.643,1756.2,1515.88,100,61,0.621,2111.62
"1564",965605,"Division 1",1595453,"Name Team",8,6,0,0.571,1645.38,1533.58,96,79,0.549,2264.09999
"1565",965607,"Division 3",1595511,"First Place or Riot!",8,6,0,0.571,1657.36,1558.66,89,72,0.553,1907.819996
"1566",965607,"Division 3",1597403,"A good team for people who like bad teams",8,6,0,0.571,1618.56,1606.44,81,94,0.463,2175.859995
"1567",965605,"Division 1",1595261,"Brown Trout",7,7,0,0.5,1653.1,1601.64,78,90,0.464,2210.24001
"1568",965606,"Division 2",1595323,"The Last Dance",6,8,0,0.429,1588.58,1701.7,75,93,0.446,2139.48
"1569",965606,"Division 2",1595748,"Be gentle it's my first time",6,8,0,0.429,1537.26,1581.06,67,94,0.416,1948.44
"1570",965605,"Division 1",1595295,"Buffalow Expectations",5,9,0,0.357,1577.44,1767.46,84,91,0.48,2161.899987
"1571",965607,"Division 3",1595450,"Downtown's Dawgs",5,9,0,0.357,1606.78,1658.08,77,84,0.478,2005.440004
"1572",965607,"Division 3",1595775,"Ham Newton",3,11,0,0.214,1382.8,1742.64,51,124,0.291,1920.09999
"1573",965608,"Division 1",1595275,"Ja'Marrtian Manhunter",11,3,0,0.786,1821.32,1569.44,116,52,0.69,2215.619966
"1574",965609,"Division 2",1595262,"We Sense What’s Eels",10,4,0,0.714,1775.22,1510.16,96,72,0.571,2248.16
"1575",965610,"Division 3",1595485,"Mousecop3.0",10,4,0,0.714,1733.2,1571.76,107,68,0.611,2395.48001
"1576",965609,"Division 2",1595329,"Scooby Snax",9,5,0,0.643,1767.08,1649.88,111,64,0.634,2412.339995
"1577",965608,"Division 1",1595396,"A Team Has No Namath",7,7,0,0.5,1456.46,1650.3,61,107,0.363,1945.239999
"1578",965609,"Division 2",1595319,"Rogue Sand Ninja Jamaal",7,7,0,0.5,1784.44,1632.42,101,60,0.627,2189.54
"1579",965610,"Division 3",1595504,"Mr. French Tickler",7,7,0,0.5,1586.22,1553.44,69,92,0.429,2044.28
"1580",965609,"Division 2",1595297,"Flavor Town Flamingos",6,8,0,0.429,1561.34,1579.02,82,86,0.488,2072.38
"1581",965610,"Division 3",1595492,"El Cuñado's Pocket Dogs",5,9,0,0.357,1484.98,1614.12,60,101,0.373,1834.04
